male,eth,age,income,state,N
1,2,1,2,50,42695
1,2,1,3,1,12791
1,2,1,3,2,11939
1,2,1,3,3,14596
1,2,1,3,4,16276
1,2,1,3,5,17885
1,2,1,3,6,19292
1,2,1,3,7,17370
1,2,1,3,8,18795
1,2,1,3,9,16698
1,2,1,3,10,14011
1,2,1,3,11,11704
1,2,1,3,12,10994
1,2,1,3,13,15826
1,2,1,3,14,11402
1,2,1,3,15,14019
1,2,1,3,16,13760
1,2,1,3,17,17693
1,2,1,3,18,10056
1,2,1,3,19,11396
1,2,1,3,20,10277
1,2,1,3,21,10008
1,2,1,3,22,10397
1,2,1,3,23,9805
1,2,1,3,24,13639
1,2,1,3,25,18977
1,2,1,3,26,15462
1,2,1,3,27,16343
1,2,1,3,28,16927
1,2,1,3,29,17796
1,2,1,3,30,9943
1,2,1,3,31,14756
1,2,1,3,32,16077
1,2,1,3,33,18624
1,2,1,3,34,11752
1,2,1,3,35,14213
1,2,1,3,36,12218
1,2,1,3,37,10351
1,2,1,3,38,14728
1,2,1,3,39,16643
1,2,1,3,40,17639
1,2,1,3,41,11661
1,2,1,3,42,10872
1,2,1,3,43,11110
1,2,1,3,44,18724
1,2,1,3,45,15786
1,2,1,3,46,14328
1,2,1,3,47,11869
1,2,1,3,48,17800
1,2,1,3,49,16472
1,2,1,3,50,18298
1,2,2,1,1,21319
1,2,2,1,2,19898
1,2,2,1,3,24327
1,2,2,1,4,27126
1,2,2,1,5,29808
1,2,2,1,6,32154
1,2,2,1,7,28951
1,2,2,1,8,31326
1,2,2,1,9,27830
1,2,2,1,10,23351
1,2,2,1,11,19507
1,2,2,1,12,18324
1,2,2,1,13,26377
1,2,2,1,14,19003
1,2,2,1,15,23366
1,2,2,1,16,22933
1,2,2,1,17,29488
1,2,2,1,18,16760
1,2,2,1,19,18993
1,2,2,1,20,17129
1,2,2,1,21,16680
1,2,2,1,22,17329
1,2,2,1,23,16342
1,2,2,1,24,22732
1,2,2,1,25,31629
1,2,2,1,26,25770
1,2,2,1,27,27238
1,2,2,1,28,28212
1,2,2,1,29,29660
1,2,2,1,30,16572
1,2,2,1,31,24593
1,2,2,1,32,26795
1,2,2,1,33,31040
1,2,2,1,34,19587
1,2,2,1,35,23688
1,2,2,1,36,20363
1,2,2,1,37,17252
1,2,2,1,38,24547
1,2,2,1,39,27738
1,2,2,1,40,29398
1,2,2,1,41,19436
1,2,2,1,42,18120
1,2,2,1,43,18516
1,2,2,1,44,31207
1,2,2,1,45,26310
1,2,2,1,46,23880
1,2,2,1,47,19781
1,2,2,1,48,29666
1,2,2,1,49,27454
1,2,2,1,50,30497
1,2,2,2,1,14923
1,2,2,2,2,13929
1,2,2,2,3,17029
1,2,2,2,4,18988
1,2,2,2,5,20865
1,2,2,2,6,22508
1,2,2,2,7,20265
1,2,2,2,8,21928
1,2,2,2,9,19481
1,2,2,2,10,16346
1,2,2,2,11,13655
1,2,2,2,12,12827
1,2,2,2,13,18464
1,2,2,2,14,13302
1,2,2,2,15,16356
1,2,2,2,16,16053
1,2,2,2,17,20641
1,2,2,2,18,11732
1,2,2,2,19,13295
1,2,2,2,20,11990
1,2,2,2,21,11676
1,2,2,2,22,12130
1,2,2,2,23,11439
1,2,2,2,24,15912
1,2,2,2,25,22140
1,2,2,2,26,18039
1,2,2,2,27,19067
1,2,2,2,28,19748
1,2,2,2,29,20762
1,2,2,2,30,11601
1,2,2,2,31,17215
1,2,2,2,32,18756
1,2,2,2,33,21728
1,2,2,2,34,13711
1,2,2,2,35,16582
1,2,2,2,36,14254
1,2,2,2,37,12076
1,2,2,2,38,17183
1,2,2,2,39,19416
1,2,2,2,40,20578
1,2,2,2,41,13605
1,2,2,2,42,12684
1,2,2,2,43,12961
1,2,2,2,44,21845
1,2,2,2,45,18417
1,2,2,2,46,16716
1,2,2,2,47,13847
1,2,2,2,48,20767
1,2,2,2,49,19218
1,2,2,2,50,21348
1,2,2,3,1,6396
1,2,2,3,2,5969
1,2,2,3,3,7298
1,2,2,3,4,8138
1,2,2,3,5,8942
1,2,2,3,6,9646
1,2,2,3,7,8685
1,2,2,3,8,9398
1,2,2,3,9,8349
1,2,2,3,10,7005
1,2,2,3,11,5852
1,2,2,3,12,5497
1,2,2,3,13,7913
1,2,2,3,14,5701
1,2,2,3,15,7010
1,2,2,3,16,6880
1,2,2,3,17,8846
1,2,2,3,18,5028
1,2,2,3,19,5698
1,2,2,3,20,5139
1,2,2,3,21,5004
1,2,2,3,22,5199
1,2,2,3,23,4903
1,2,2,3,24,6820
1,2,2,3,25,9489
1,2,2,3,26,7731
1,2,2,3,27,8171
1,2,2,3,28,8463
1,2,2,3,29,8898
1,2,2,3,30,4972
1,2,2,3,31,7378
1,2,2,3,32,8038
1,2,2,3,33,9312
1,2,2,3,34,5876
1,2,2,3,35,7106
1,2,2,3,36,6109
1,2,2,3,37,5175
1,2,2,3,38,7364
1,2,2,3,39,8321
1,2,2,3,40,8819
1,2,2,3,41,5831
1,2,2,3,42,5436
1,2,2,3,43,5555
1,2,2,3,44,9362
1,2,2,3,45,7893
1,2,2,3,46,7164
1,2,2,3,47,5934
1,2,2,3,48,8900
1,2,2,3,49,8236
1,2,2,3,50,9149
1,2,3,1,1,42638
1,2,3,1,2,39796
1,2,3,1,3,48655
1,2,3,1,4,54252
1,2,3,1,5,59616
1,2,3,1,6,64308
1,2,3,1,7,57901
1,2,3,1,8,62651
1,2,3,1,9,55660
1,2,3,1,10,46703
1,2,3,1,11,39014
1,2,3,1,12,36648
1,2,3,1,13,52754
1,2,3,1,14,38005
1,2,3,1,15,46731
1,2,3,1,16,45866
1,2,3,1,17,58975
1,2,3,1,18,33521
1,2,3,1,19,37985
1,2,3,1,20,34257
1,2,3,1,21,33360
1,2,3,1,22,34658
1,2,3,1,23,32683
1,2,3,1,24,45464
1,2,3,1,25,63258
1,2,3,1,26,51540
1,2,3,1,27,54476
1,2,3,1,28,56423
1,2,3,1,29,59321
1,2,3,1,30,33145
1,2,3,1,31,49186
1,2,3,1,32,53589
1,2,3,1,33,62081
1,2,3,1,34,39174
1,2,3,1,35,47376
1,2,3,1,36,40726
1,2,3,1,37,34503
1,2,3,1,38,49095
1,2,3,1,39,55475
1,2,3,1,40,58795
1,2,3,1,41,38871
1,2,3,1,42,36240
1,2,3,1,43,37032
1,2,3,1,44,62415
1,2,3,1,45,52621
1,2,3,1,46,47760
1,2,3,1,47,39562
1,2,3,1,48,59333
1,2,3,1,49,54907
1,2,3,1,50,60993
1,2,3,2,1,29847
1,2,3,2,2,27857
1,2,3,2,3,34058
1,2,3,2,4,37977
1,2,3,2,5,41731
1,2,3,2,6,45016
1,2,3,2,7,40531
1,2,3,2,8,43856
1,2,3,2,9,38962
1,2,3,2,10,32692
1,2,3,2,11,27310
1,2,3,2,12,25653
1,2,3,2,13,36928
1,2,3,2,14,26604
1,2,3,2,15,32712
1,2,3,2,16,32106
1,2,3,2,17,41283
1,2,3,2,18,23465
1,2,3,2,19,26590
1,2,3,2,20,23980
1,2,3,2,21,23352
1,2,3,2,22,24261
1,2,3,2,23,22878
1,2,3,2,24,31825
1,2,3,2,25,44280
1,2,3,2,26,36078
1,2,3,2,27,38133
1,2,3,2,28,39496
1,2,3,2,29,41524
1,2,3,2,30,23201
1,2,3,2,31,34430
1,2,3,2,32,37512
1,2,3,2,33,43457
1,2,3,2,34,27422
1,2,3,2,35,33163
1,2,3,2,36,28508
1,2,3,2,37,24152
1,2,3,2,38,34366
1,2,3,2,39,38833
1,2,3,2,40,41157
1,2,3,2,41,27210
1,2,3,2,42,25368
1,2,3,2,43,25922
1,2,3,2,44,43690
1,2,3,2,45,36835
1,2,3,2,46,33432
1,2,3,2,47,27694
1,2,3,2,48,41533
1,2,3,2,49,38435
1,2,3,2,50,42695
1,2,3,3,1,12791
1,2,3,3,2,11939
1,2,3,3,3,14596
1,2,3,3,4,16276
1,2,3,3,5,17885
1,2,3,3,6,19292
1,2,3,3,7,17370
1,2,3,3,8,18795
1,2,3,3,9,16698
1,2,3,3,10,14011
1,2,3,3,11,11704
1,2,3,3,12,10994
1,2,3,3,13,15826
1,2,3,3,14,11402
1,2,3,3,15,14019
1,2,3,3,16,13760
1,2,3,3,17,17693
1,2,3,3,18,10056
1,2,3,3,19,11396
1,2,3,3,20,10277
1,2,3,3,21,10008
1,2,3,3,22,10397
1,2,3,3,23,9805
1,2,3,3,24,13639
1,2,3,3,25,18977
1,2,3,3,26,15462
1,2,3,3,27,16343
1,2,3,3,28,16927
1,2,3,3,29,17796
1,2,3,3,30,9943
1,2,3,3,31,14756
1,2,3,3,32,16077
1,2,3,3,33,18624
1,2,3,3,34,11752
1,2,3,3,35,14213
1,2,3,3,36,12218
1,2,3,3,37,10351
1,2,3,3,38,14728
1,2,3,3,39,16643
1,2,3,3,40,17639
1,2,3,3,41,11661
1,2,3,3,42,10872
1,2,3,3,43,11110
1,2,3,3,44,18724
1,2,3,3,45,15786
1,2,3,3,46,14328
1,2,3,3,47,11869
1,2,3,3,48,17800
1,2,3,3,49,16472
1,2,3,3,50,18298
1,2,4,1,1,42638
1,2,4,1,2,39796
1,2,4,1,3,48655
1,2,4,1,4,54252
1,2,4,1,5,59616
1,2,4,1,6,64308
1,2,4,1,7,57901
1,2,4,1,8,62651
1,2,4,1,9,55660
1,2,4,1,10,46703
1,2,4,1,11,39014
1,2,4,1,12,36648
1,2,4,1,13,52754
1,2,4,1,14,38005
1,2,4,1,15,46731
1,2,4,1,16,45866
1,2,4,1,17,58975
1,2,4,1,18,33521
1,2,4,1,19,37985
1,2,4,1,20,34257
1,2,4,1,21,33360
1,2,4,1,22,34658
1,2,4,1,23,32683
1,2,4,1,24,45464
1,2,4,1,25,63258
1,2,4,1,26,51540
1,2,4,1,27,54476
1,2,4,1,28,56423
1,2,4,1,29,59321
1,2,4,1,30,33145
1,2,4,1,31,49186
1,2,4,1,32,53589
1,2,4,1,33,62081
1,2,4,1,34,39174
1,2,4,1,35,47376
1,2,4,1,36,40726
1,2,4,1,37,34503
1,2,4,1,38,49095
1,2,4,1,39,55475
1,2,4,1,40,58795
1,2,4,1,41,38871
1,2,4,1,42,36240
1,2,4,1,43,37032
1,2,4,1,44,62415
1,2,4,1,45,52621
1,2,4,1,46,47760
1,2,4,1,47,39562
1,2,4,1,48,59333
1,2,4,1,49,54907
1,2,4,1,50,60993
1,2,4,2,1,29847
1,2,4,2,2,27857
1,2,4,2,3,34058
1,2,4,2,4,37977
1,2,4,2,5,41731
1,2,4,2,6,45016
1,2,4,2,7,40531
1,2,4,2,8,43856
1,2,4,2,9,38962
1,2,4,2,10,32692
1,2,4,2,11,27310
1,2,4,2,12,25653
1,2,4,2,13,36928
1,2,4,2,14,26604
1,2,4,2,15,32712
1,2,4,2,16,32106
1,2,4,2,17,41283
1,2,4,2,18,23465
1,2,4,2,19,26590
1,2,4,2,20,23980
1,2,4,2,21,23352
1,2,4,2,22,24261
1,2,4,2,23,22878
1,2,4,2,24,31825
1,2,4,2,25,44280
1,2,4,2,26,36078
1,2,4,2,27,38133
1,2,4,2,28,39496
1,2,4,2,29,41524
1,2,4,2,30,23201
1,2,4,2,31,34430
1,2,4,2,32,37512
1,2,4,2,33,43457
1,2,4,2,34,27422
1,2,4,2,35,33163
1,2,4,2,36,28508
1,2,4,2,37,24152
1,2,4,2,38,34366
1,2,4,2,39,38833
1,2,4,2,40,41157
1,2,4,2,41,27210
1,2,4,2,42,25368
1,2,4,2,43,25922
1,2,4,2,44,43690
1,2,4,2,45,36835
1,2,4,2,46,33432
1,2,4,2,47,27694
1,2,4,2,48,41533
1,2,4,2,49,38435
1,2,4,2,50,42695
1,2,4,3,1,12791
1,2,4,3,2,11939
1,2,4,3,3,14596
1,2,4,3,4,16276
1,2,4,3,5,17885
1,2,4,3,6,19292
1,2,4,3,7,17370
1,2,4,3,8,18795
1,2,4,3,9,16698
1,2,4,3,10,14011
1,2,4,3,11,11704
1,2,4,3,12,10994
1,2,4,3,13,15826
1,2,4,3,14,11402
1,2,4,3,15,14019
1,2,4,3,16,13760
1,2,4,3,17,17693
1,2,4,3,18,10056
1,2,4,3,19,11396
1,2,4,3,20,10277
1,2,4,3,21,10008
1,2,4,3,22,10397
1,2,4,3,23,9805
1,2,4,3,24,13639
1,2,4,3,25,18977
1,2,4,3,26,15462
1,2,4,3,27,16343
1,2,4,3,28,16927
1,2,4,3,29,17796
1,2,4,3,30,9943
1,2,4,3,31,14756
1,2,4,3,32,16077
1,2,4,3,33,18624
1,2,4,3,34,11752
1,2,4,3,35,14213
1,2,4,3,36,12218
1,2,4,3,37,10351
1,2,4,3,38,14728
1,2,4,3,39,16643
1,2,4,3,40,17639
1,2,4,3,41,11661
1,2,4,3,42,10872
1,2,4,3,43,11110
1,2,4,3,44,18724
1,2,4,3,45,15786
1,2,4,3,46,14328
1,2,4,3,47,11869
1,2,4,3,48,17800
1,2,4,3,49,16472
1,2,4,3,50,18298
1,2,5,1,1,21319
1,2,5,1,2,19898
1,2,5,1,3,24327
1,2,5,1,4,27126
1,2,5,1,5,29808
1,2,5,1,6,32154
1,2,5,1,7,28951
1,2,5,1,8,31326
1,2,5,1,9,27830
1,2,5,1,10,23351
1,2,5,1,11,19507
1,2,5,1,12,18324
1,2,5,1,13,26377
1,2,5,1,14,19003
1,2,5,1,15,23366
1,2,5,1,16,22933
1,2,5,1,17,29488
1,2,5,1,18,16760
1,2,5,1,19,18993
1,2,5,1,20,17129
1,2,5,1,21,16680
1,2,5,1,22,17329
1,2,5,1,23,16342
1,2,5,1,24,22732
1,2,5,1,25,31629
1,2,5,1,26,25770
1,2,5,1,27,27238
1,2,5,1,28,28212
1,2,5,1,29,29660
1,2,5,1,30,16572
1,2,5,1,31,24593
1,2,5,1,32,26795
1,2,5,1,33,31040
1,2,5,1,34,19587
1,2,5,1,35,23688
1,2,5,1,36,20363
1,2,5,1,37,17252
1,2,5,1,38,24547
1,2,5,1,39,27738
1,2,5,1,40,29398
1,2,5,1,41,19436
1,2,5,1,42,18120
1,2,5,1,43,18516
1,2,5,1,44,31207
1,2,5,1,45,26310
1,2,5,1,46,23880
1,2,5,1,47,19781
1,2,5,1,48,29666
1,2,5,1,49,27454
1,2,5,1,50,30497
1,2,5,2,1,14923
1,2,5,2,2,13929
1,2,5,2,3,17029
1,2,5,2,4,18988
1,2,5,2,5,20865
1,2,5,2,6,22508
1,2,5,2,7,20265
1,2,5,2,8,21928
1,2,5,2,9,19481
1,2,5,2,10,16346
1,2,5,2,11,13655
1,2,5,2,12,12827
1,2,5,2,13,18464
1,2,5,2,14,13302
1,2,5,2,15,16356
1,2,5,2,16,16053
1,2,5,2,17,20641
1,2,5,2,18,11732
1,2,5,2,19,13295
1,2,5,2,20,11990
1,2,5,2,21,11676
1,2,5,2,22,12130
1,2,5,2,23,11439
1,2,5,2,24,15912
1,2,5,2,25,22140
1,2,5,2,26,18039
1,2,5,2,27,19067
1,2,5,2,28,19748
1,2,5,2,29,20762
1,2,5,2,30,11601
1,2,5,2,31,17215
1,2,5,2,32,18756
1,2,5,2,33,21728
1,2,5,2,34,13711
1,2,5,2,35,16582
1,2,5,2,36,14254
1,2,5,2,37,12076
1,2,5,2,38,17183
1,2,5,2,39,19416
1,2,5,2,40,20578
1,2,5,2,41,13605
1,2,5,2,42,12684
1,2,5,2,43,12961
1,2,5,2,44,21845
1,2,5,2,45,18417
1,2,5,2,46,16716
1,2,5,2,47,13847
1,2,5,2,48,20767
1,2,5,2,49,19218
1,2,5,2,50,21348
1,2,5,3,1,6396
1,2,5,3,2,5969
1,2,5,3,3,7298
1,2,5,3,4,8138
1,2,5,3,5,8942
1,2,5,3,6,9646
1,2,5,3,7,8685
1,2,5,3,8,9398
1,2,5,3,9,8349
1,2,5,3,10,7005
1,2,5,3,11,5852
1,2,5,3,12,5497
1,2,5,3,13,7913
1,2,5,3,14,5701
1,2,5,3,15,7010
1,2,5,3,16,6880
1,2,5,3,17,8846
1,2,5,3,18,5028
1,2,5,3,19,5698
1,2,5,3,20,5139
1,2,5,3,21,5004
1,2,5,3,22,5199
1,2,5,3,23,4903
1,2,5,3,24,6820
1,2,5,3,25,9489
1,2,5,3,26,7731
1,2,5,3,27,8171
1,2,5,3,28,8463
1,2,5,3,29,8898
1,2,5,3,30,4972
1,2,5,3,31,7378
1,2,5,3,32,8038
1,2,5,3,33,9312
1,2,5,3,34,5876
1,2,5,3,35,7106
1,2,5,3,36,6109
1,2,5,3,37,5175
1,2,5,3,38,7364
1,2,5,3,39,8321
1,2,5,3,40,8819
1,2,5,3,41,5831
1,2,5,3,42,5436
1,2,5,3,43,5555
1,2,5,3,44,9362
1,2,5,3,45,7893
1,2,5,3,46,7164
1,2,5,3,47,5934
1,2,5,3,48,8900
1,2,5,3,49,8236
1,2,5,3,50,9149
1,2,6,1,1,21319
1,2,6,1,2,19898
1,2,6,1,3,24327
1,2,6,1,4,27126
1,2,6,1,5,29808
1,2,6,1,6,32154
1,2,6,1,7,28951
1,2,6,1,8,31326
1,2,6,1,9,27830
1,2,6,1,10,23351
1,2,6,1,11,19507
1,2,6,1,12,18324
1,2,6,1,13,26377
1,2,6,1,14,19003
1,2,6,1,15,23366
1,2,6,1,16,22933
1,2,6,1,17,29488
1,2,6,1,18,16760
1,2,6,1,19,18993
1,2,6,1,20,17129
1,2,6,1,21,16680
1,2,6,1,22,17329
1,2,6,1,23,16342
1,2,6,1,24,22732
1,2,6,1,25,31629
1,2,6,1,26,25770
1,2,6,1,27,27238
1,2,6,1,28,28212
1,2,6,1,29,29660
1,2,6,1,30,16572
1,2,6,1,31,24593
1,2,6,1,32,26795
1,2,6,1,33,31040
1,2,6,1,34,19587
1,2,6,1,35,23688
1,2,6,1,36,20363
1,2,6,1,37,17252
1,2,6,1,38,24547
1,2,6,1,39,27738
1,2,6,1,40,29398
1,2,6,1,41,19436
1,2,6,1,42,18120
1,2,6,1,43,18516
1,2,6,1,44,31207
1,2,6,1,45,26310
1,2,6,1,46,23880
1,2,6,1,47,19781
1,2,6,1,48,29666
1,2,6,1,49,27454
1,2,6,1,50,30497
1,2,6,2,1,14923
1,2,6,2,2,13929
1,2,6,2,3,17029
1,2,6,2,4,18988
1,2,6,2,5,20865
1,2,6,2,6,22508
1,2,6,2,7,20265
1,2,6,2,8,21928
1,2,6,2,9,19481
1,2,6,2,10,16346
1,2,6,2,11,13655
1,2,6,2,12,12827
1,2,6,2,13,18464
1,2,6,2,14,13302
1,2,6,2,15,16356
1,2,6,2,16,16053
1,2,6,2,17,20641
1,2,6,2,18,11732
1,2,6,2,19,13295
1,2,6,2,20,11990
1,2,6,2,21,11676
1,2,6,2,22,12130
1,2,6,2,23,11439
1,2,6,2,24,15912
1,2,6,2,25,22140
1,2,6,2,26,18039
1,2,6,2,27,19067
1,2,6,2,28,19748
1,2,6,2,29,20762
1,2,6,2,30,11601
1,2,6,2,31,17215
1,2,6,2,32,18756
1,2,6,2,33,21728
1,2,6,2,34,13711
1,2,6,2,35,16582
1,2,6,2,36,14254
1,2,6,2,37,12076
1,2,6,2,38,17183
1,2,6,2,39,19416
1,2,6,2,40,20578
1,2,6,2,41,13605
1,2,6,2,42,12684
1,2,6,2,43,12961
1,2,6,2,44,21845
1,2,6,2,45,18417
1,2,6,2,46,16716
1,2,6,2,47,13847
1,2,6,2,48,20767
1,2,6,2,49,19218
1,2,6,2,50,21348
1,2,6,3,1,6396
1,2,6,3,2,5969
1,2,6,3,3,7298
1,2,6,3,4,8138
1,2,6,3,5,8942
1,2,6,3,6,9646
1,2,6,3,7,8685
1,2,6,3,8,9398
1,2,6,3,9,8349
1,2,6,3,10,7005
1,2,6,3,11,5852
1,2,6,3,12,5497
1,2,6,3,13,7913
1,2,6,3,14,5701
1,2,6,3,15,7010
1,2,6,3,16,6880
1,2,6,3,17,8846
1,2,6,3,18,5028
1,2,6,3,19,5698
1,2,6,3,20,5139
1,2,6,3,21,5004
1,2,6,3,22,5199
1,2,6,3,23,4903
1,2,6,3,24,6820
1,2,6,3,25,9489
1,2,6,3,26,7731
1,2,6,3,27,8171
1,2,6,3,28,8463
1,2,6,3,29,8898
1,2,6,3,30,4972
1,2,6,3,31,7378
1,2,6,3,32,8038
1,2,6,3,33,9312
1,2,6,3,34,5876
1,2,6,3,35,7106
1,2,6,3,36,6109
1,2,6,3,37,5175
1,2,6,3,38,7364
1,2,6,3,39,8321
1,2,6,3,40,8819
1,2,6,3,41,5831
1,2,6,3,42,5436
1,2,6,3,43,5555
1,2,6,3,44,9362
1,2,6,3,45,7893
1,2,6,3,46,7164
1,2,6,3,47,5934
1,2,6,3,48,8900
1,2,6,3,49,8236
1,2,6,3,50,9149
1,2,7,1,1,21319
1,2,7,1,2,19898
1,2,7,1,3,24327
1,2,7,1,4,27126
1,2,7,1,5,29808
1,2,7,1,6,32154
1,2,7,1,7,28951
1,2,7,1,8,31326
1,2,7,1,9,27830
1,2,7,1,10,23351
1,2,7,1,11,19507
1,2,7,1,12,18324
1,2,7,1,13,26377
1,2,7,1,14,19003
1,2,7,1,15,23366
1,2,7,1,16,22933
1,2,7,1,17,29488
1,2,7,1,18,16760
1,2,7,1,19,18993
1,2,7,1,20,17129
1,2,7,1,21,16680
1,2,7,1,22,17329
1,2,7,1,23,16342
1,2,7,1,24,22732
1,2,7,1,25,31629
1,2,7,1,26,25770
1,2,7,1,27,27238
1,2,7,1,28,28212
1,2,7,1,29,29660
1,2,7,1,30,16572
1,2,7,1,31,24593
1,2,7,1,32,26795
1,2,7,1,33,31040
1,2,7,1,34,19587
1,2,7,1,35,23688
1,2,7,1,36,20363
1,2,7,1,37,17252
1,2,7,1,38,24547
1,2,7,1,39,27738
1,2,7,1,40,29398
1,2,7,1,41,19436
1,2,7,1,42,18120
1,2,7,1,43,18516
1,2,7,1,44,31207
1,2,7,1,45,26310
1,2,7,1,46,23880
1,2,7,1,47,19781
1,2,7,1,48,29666
1,2,7,1,49,27454
1,2,7,1,50,30497
1,2,7,2,1,14923
1,2,7,2,2,13929
1,2,7,2,3,17029
1,2,7,2,4,18988
1,2,7,2,5,20865
1,2,7,2,6,22508
1,2,7,2,7,20265
1,2,7,2,8,21928
1,2,7,2,9,19481
1,2,7,2,10,16346
1,2,7,2,11,13655
1,2,7,2,12,12827
1,2,7,2,13,18464
1,2,7,2,14,13302
1,2,7,2,15,16356
1,2,7,2,16,16053
1,2,7,2,17,20641
1,2,7,2,18,11732
1,2,7,2,19,13295
1,2,7,2,20,11990
1,2,7,2,21,11676
1,2,7,2,22,12130
1,2,7,2,23,11439
1,2,7,2,24,15912
1,2,7,2,25,22140
1,2,7,2,26,18039
1,2,7,2,27,19067
1,2,7,2,28,19748
1,2,7,2,29,20762
1,2,7,2,30,11601
1,2,7,2,31,17215
1,2,7,2,32,18756
1,2,7,2,33,21728
1,2,7,2,34,13711
1,2,7,2,35,16582
1,2,7,2,36,14254
1,2,7,2,37,12076
1,2,7,2,38,17183
1,2,7,2,39,19416
1,2,7,2,40,20578
1,2,7,2,41,13605
1,2,7,2,42,12684
1,2,7,2,43,12961
1,2,7,2,44,21845
1,2,7,2,45,18417
1,2,7,2,46,16716
1,2,7,2,47,13847
1,2,7,2,48,20767
1,2,7,2,49,19218
1,2,7,2,50,21348
1,2,7,3,1,6396
1,2,7,3,2,5969
1,2,7,3,3,7298
1,2,7,3,4,8138
1,2,7,3,5,8942
1,2,7,3,6,9646
1,2,7,3,7,8685
1,2,7,3,8,9398
1,2,7,3,9,8349
1,2,7,3,10,7005
1,2,7,3,11,5852
1,2,7,3,12,5497
1,2,7,3,13,7913
1,2,7,3,14,5701
1,2,7,3,15,7010
1,2,7,3,16,6880
1,2,7,3,17,8846
1,2,7,3,18,5028
1,2,7,3,19,5698
1,2,7,3,20,5139
1,2,7,3,21,5004
1,2,7,3,22,5199
1,2,7,3,23,4903
1,2,7,3,24,6820
1,2,7,3,25,9489
1,2,7,3,26,7731
1,2,7,3,27,8171
1,2,7,3,28,8463
1,2,7,3,29,8898
1,2,7,3,30,4972
1,2,7,3,31,7378
1,2,7,3,32,8038
1,2,7,3,33,9312
1,2,7,3,34,5876
1,2,7,3,35,7106
1,2,7,3,36,6109
1,2,7,3,37,5175
1,2,7,3,38,7364
1,2,7,3,39,8321
1,2,7,3,40,8819
1,2,7,3,41,5831
1,2,7,3,42,5436
1,2,7,3,43,5555
1,2,7,3,44,9362
1,2,7,3,45,7893
1,2,7,3,46,7164
1,2,7,3,47,5934
1,2,7,3,48,8900
1,2,7,3,49,8236
1,2,7,3,50,9149
1,3,1,1,1,63957
1,3,1,1,2,59694
1,3,1,1,3,72982
1,3,1,1,4,81379
1,3,1,1,5,89423
1,3,1,1,6,96462
1,3,1,1,7,86852
1,3,1,1,8,93977
1,3,1,1,9,83490
1,3,1,1,10,70054
1,3,1,1,11,58521
1,3,1,1,12,54971
1,3,1,1,13,79130
1,3,1,1,14,57008
1,3,1,1,15,70097
1,3,1,1,16,68799
1,3,1,1,17,88463
1,3,1,1,18,50281
1,3,1,1,19,56978
1,3,1,1,20,51386
1,3,1,1,21,50041
1,3,1,1,22,51987
1,3,1,1,23,49025
1,3,1,1,24,68196
1,3,1,1,25,94886
1,3,1,1,26,77310
1,3,1,1,27,81714
1,3,1,1,28,84635
1,3,1,1,29,88981
1,3,1,1,30,49717
1,3,1,1,31,73779
1,3,1,1,32,80384
1,3,1,1,33,93121
1,3,1,1,34,58762
1,3,1,1,35,71064
1,3,1,1,36,61089
1,3,1,1,37,51755
1,3,1,1,38,73642
1,3,1,1,39,83213
1,3,1,1,40,88193
1,3,1,1,41,58307
1,3,1,1,42,54359
1,3,1,1,43,55548
1,3,1,1,44,93622
1,3,1,1,45,78931
1,3,1,1,46,71641
1,3,1,1,47,59344
1,3,1,1,48,88999
1,3,1,1,49,82361
1,3,1,1,50,91490
1,3,1,2,1,44770
1,3,1,2,2,41786
1,3,1,2,3,51088
1,3,1,2,4,56965
1,3,1,2,5,62596
1,3,1,2,6,67524
1,3,1,2,7,60796
1,3,1,2,8,65784
1,3,1,2,9,58443
1,3,1,2,10,49038
1,3,1,2,11,40965
1,3,1,2,12,38480
1,3,1,2,13,55391
1,3,1,2,14,39905
1,3,1,2,15,49068
1,3,1,2,16,48159
1,3,1,2,17,61924
1,3,1,2,18,35197
1,3,1,2,19,39884
1,3,1,2,20,35970
1,3,1,2,21,35029
1,3,1,2,22,36391
1,3,1,2,23,34318
1,3,1,2,24,47737
1,3,1,2,25,66420
1,3,1,2,26,54117
1,3,1,2,27,57200
1,3,1,2,28,59244
1,3,1,2,29,62287
1,3,1,2,30,34802
1,3,1,2,31,51646
1,3,1,2,32,56269
1,3,1,2,33,65185
1,3,1,2,34,41133
1,3,1,2,35,49745
1,3,1,2,36,42762
1,3,1,2,37,36228
1,3,1,2,38,51550
1,3,1,2,39,58249
1,3,1,2,40,61735
1,3,1,2,41,40815
1,3,1,2,42,38052
1,3,1,2,43,38883
1,3,1,2,44,65536
1,3,1,2,45,55252
1,3,1,2,46,50148
1,3,1,2,47,41540
1,3,1,2,48,62300
1,3,1,2,49,57653
1,3,1,2,50,64043
1,3,1,3,1,19187
1,3,1,3,2,17908
1,3,1,3,3,21895
1,3,1,3,4,24414
1,3,1,3,5,26827
1,3,1,3,6,28939
1,3,1,3,7,26056
1,3,1,3,8,28193
1,3,1,3,9,25047
1,3,1,3,10,21016
1,3,1,3,11,17556
1,3,1,3,12,16491
1,3,1,3,13,23739
1,3,1,3,14,17102
1,3,1,3,15,21029
1,3,1,3,16,20640
1,3,1,3,17,26539
1,3,1,3,18,15084
1,3,1,3,19,17093
1,3,1,3,20,15416
1,3,1,3,21,15012
1,3,1,3,22,15596
1,3,1,3,23,14708
1,3,1,3,24,20459
